access_estsize,access_url,datalink_url,date_obs,dec,dec_pnt,det_chip1id,det_chop_ncycles,det_dit,det_expid,det_ndit,dp_cat,dp_id,dp_tech,dp_type,ecl_lat,ecl_lon,exp_start,exposure,filter_path,gal_lat,gal_lon,grat_path,gris_path,ins_mode,instrument,lambda_max,lambda_min,last_mod_date,mjd_obs,ob_id,ob_name,object,obs_mode,origfile,period,pi_coi,prog_id,prog_title,prog_type,ra,ra_pnt,release_date,s_region,slit_path,target,tel_airm_end,tel_airm_start,tel_alt,tel_ambi_fwhm_end,tel_ambi_fwhm_start,tel_ambi_pres_end,tel_ambi_pres_start,tel_ambi_rhum,tel_az,telescope,tpl_expno,tpl_id,tpl_name,tpl_nexp,tpl_seqno,tpl_start,col1,col2,col3,col4
527,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T05:57:28.870,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T05:57:28.870,2003-09-06T05:57:28.8686,-16.33871,-16.33871,,60,0.0138,1561,480,SCIENCE,TIMMI.2003-09-06T05:57:28.870,,,-6.290834,207.208724,2003-09-06T05:57:28.870Z,794.88,7.9_OCLI,-55.217628,43.509295,,,IMAGING,TIMMI2,,,2011-08-19T14:20:43.530Z,52888.24825081,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1237_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10119888,337.101199,2004-09-06T05:57:28Z,POSITION J2000 337.101199 -16.33871,0.2ARC/PIX_MASK,MARS,1.127,1.127,62.538,0.95,0.95,772.9,772.9,26.0,472.301,ESO-3P6,10,TIMMI2_img_obs_smallsource,TIMMI single exposure,10,8,2003-09-06T05:55:08,TIMMI.2003-09-06T05:57:28.870,,TIMMI2,MARS
521,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:00:21.831,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:00:21.831,2003-09-06T06:00:21.8290,-16.33871,-16.33871,,20,0.0625,1568,120,SCIENCE,TIMMI.2003-09-06T06:00:21.831,,,-6.293728,207.20138,2003-09-06T06:00:21.830Z,300.0,SIV-FILTER,-55.224787,43.514952,,,IMAGING,TIMMI2,,,2011-08-19T14:20:48.100Z,52888.25025267,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1244_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10938194,337.109382,2004-09-06T06:00:21Z,POSITION J2000 337.109382 -16.33871,0.2ARC/PIX_MASK,MARS,1.133,1.133,61.959,1.02,1.02,773.1,773.1,26.0,471.51,ESO-3P6,7,TIMMI2_img_obs_smallsource,TIMMI single exposure,16,9,2003-09-06T05:57:47,TIMMI.2003-09-06T06:00:21.831,,TIMMI2,MARS
526,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:01:49.265,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:01:49.265,2003-09-06T06:01:49.2634,-16.33871,-16.33871,,20,0.0625,1574,120,SCIENCE,TIMMI.2003-09-06T06:01:49.265,,,-6.290575,207.209379,2003-09-06T06:01:49.263Z,300.0,SIV-FILTER,-55.216989,43.508791,,,IMAGING,TIMMI2,,,2011-08-19T14:20:42.453Z,52888.25126464,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1250_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10046888,337.100469,2004-09-06T06:01:49Z,POSITION J2000 337.100469 -16.33871,0.2ARC/PIX_MASK,MARS,1.136,1.136,61.656,1.12,1.12,772.9,772.9,26.0,471.107,ESO-3P6,13,TIMMI2_img_obs_smallsource,TIMMI single exposure,16,9,2003-09-06T05:57:47,TIMMI.2003-09-06T06:01:49.265,,TIMMI2,MARS
618,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:03:17.634,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:03:17.634,2003-09-06T06:03:17.6321,-16.33871,-16.33871,,60,0.0104,1578,720,SCIENCE,TIMMI.2003-09-06T06:03:17.634,IMAGE,,-6.293578,207.201763,2003-09-06T06:03:17.633Z,898.56,SIC-FILTER,-55.224414,43.514658,,,IMAGING,TIMMI2,12910.0,10650.0,2011-07-13T19:20:13.563Z,52888.25228743,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1254_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10895611,337.108956,2004-09-06T06:03:17Z,POSITION J2000 337.10895600000003 -16.33871,0.2ARC/PIX_MASK,MARS,1.139,1.139,61.364,1.0,1.0,772.9,772.9,26.0,470.726,ESO-3P6,1,TIMMI2_img_obs_smallsource,TIMMI single exposure,16,10,2003-09-06T06:02:50,TIMMI.2003-09-06T06:03:17.634,IMAGE,TIMMI2,MARS
617,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:04:13.835,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:04:13.835,2003-09-06T06:04:13.8341,-16.33871,-16.33871,,60,0.0104,1582,720,SCIENCE,TIMMI.2003-09-06T06:04:13.835,,,-6.293504,207.20195,2003-09-06T06:04:13.837Z,898.56,SIC-FILTER,-55.224231,43.514513,,,IMAGING,TIMMI2,,,2011-08-19T14:20:42.837Z,52888.25293791,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1258_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10874694,337.108747,2004-09-06T06:04:13Z,POSITION J2000 337.108747 -16.33871,0.2ARC/PIX_MASK,MARS,1.141,1.141,61.169,0.97,0.97,772.9,772.9,25.0,470.476,ESO-3P6,5,TIMMI2_img_obs_smallsource,TIMMI single exposure,16,10,2003-09-06T06:02:50,TIMMI.2003-09-06T06:04:13.835,,TIMMI2,MARS
615,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:05:13.586,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:05:13.586,2003-09-06T06:05:13.5844,-16.3387,-16.3387,,60,0.0104,1586,720,SCIENCE,TIMMI.2003-09-06T06:05:13.586,,,-6.290325,207.209987,2003-09-06T06:05:13.587Z,898.56,SIC-FILTER,-55.216389,43.508335,,,IMAGING,TIMMI2,,,2011-08-19T14:20:46.410Z,52888.25362947,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1262_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.09978694,337.099787,2004-09-06T06:05:13Z,POSITION J2000 337.099787 -16.3387,0.2ARC/PIX_MASK,MARS,1.144,1.143,60.957,1.06,1.06,772.9,772.9,25.0,470.206,ESO-3P6,9,TIMMI2_img_obs_smallsource,TIMMI single exposure,16,10,2003-09-06T06:02:50,TIMMI.2003-09-06T06:05:13.586,,TIMMI2,MARS
522,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:08:02.990,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:08:02.990,2003-09-06T06:08:02.9881,-16.33871,-16.33871,,20,0.0625,1597,120,SCIENCE,TIMMI.2003-09-06T06:08:02.990,,,-6.293264,207.202558,2003-09-06T06:08:02.990Z,300.0,NEII-FILTER,-55.223639,43.514045,,,IMAGING,TIMMI2,,,2011-08-19T14:20:46.687Z,52888.25559016,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1273_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10807,337.10807,2004-09-06T06:08:02Z,POSITION J2000 337.10807 -16.33871,0.2ARC/PIX_MASK,MARS,1.15,1.15,60.384,0.91,0.91,772.9,772.9,26.0,469.497,ESO-3P6,4,TIMMI2_img_obs_smallsource,TIMMI single exposure,16,11,2003-09-06T06:07:11,TIMMI.2003-09-06T06:08:02.990,,TIMMI2,MARS
523,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:10:40.407,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:10:40.407,2003-09-06T06:10:40.4058,-16.33871,-16.33871,,20,0.0625,1608,120,SCIENCE,TIMMI.2003-09-06T06:10:40.407,,,-6.290028,207.210768,2003-09-06T06:10:40.407Z,300.0,NEII-FILTER,-55.215635,43.507721,,,IMAGING,TIMMI2,,,2011-08-19T14:20:47.640Z,52888.25741212,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1284_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.09892111,337.098921,2004-09-06T06:10:40Z,POSITION J2000 337.098921 -16.33871,0.2ARC/PIX_MASK,MARS,1.157,1.156,59.836,0.98,1.12,772.9,772.9,25.0,468.841,ESO-3P6,15,TIMMI2_img_obs_smallsource,TIMMI single exposure,16,11,2003-09-06T06:07:11,TIMMI.2003-09-06T06:10:40.407,,TIMMI2,MARS
440,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:12:00.977,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:12:00.977,2003-09-06T06:12:00.9749,-16.33871,-16.33871,,20,0.0833,1611,120,SCIENCE,TIMMI.2003-09-06T06:12:00.977,,,-6.293017,207.203186,2003-09-06T06:12:00.977Z,399.84,M-FILTER,-55.223027,43.513561,,,IMAGING,TIMMI2,,,2011-08-19T14:20:46.247Z,52888.25834464,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1287_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10737,337.10737,2004-09-06T06:12:00Z,POSITION J2000 337.10737 -16.33871,0.3ARC/PIX_MASK,MARS,1.16,1.159,59.563,1.02,1.02,773.1,773.1,25.0,468.522,ESO-3P6,2,TIMMI2_img_obs_smallsource,TIMMI single exposure,12,12,2003-09-06T06:11:13,TIMMI.2003-09-06T06:12:00.977,,TIMMI2,MARS
436,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:12:57.453,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:12:57.453,2003-09-06T06:12:57.4510,-16.33871,-16.33871,,20,0.0833,1615,120,SCIENCE,TIMMI.2003-09-06T06:12:57.453,,,-6.29296,207.20333,2003-09-06T06:12:57.453Z,399.84,M-FILTER,-55.222887,43.51345,,,IMAGING,TIMMI2,,,2011-08-19T14:20:43.693Z,52888.2589983,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1291_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10721,337.10721,2004-09-06T06:12:57Z,POSITION J2000 337.10721 -16.33871,0.3ARC/PIX_MASK,MARS,1.162,1.162,59.369,1.02,1.02,773.1,773.1,25.0,468.298,ESO-3P6,6,TIMMI2_img_obs_smallsource,TIMMI single exposure,12,12,2003-09-06T06:11:13,TIMMI.2003-09-06T06:12:57.453,,TIMMI2,MARS
439,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:14:12.077,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:14:12.077,2003-09-06T06:14:12.0753,-16.33871,-16.33871,,20,0.0833,1620,120,SCIENCE,TIMMI.2003-09-06T06:14:12.077,,,-6.289817,207.211302,2003-09-06T06:14:12.767Z,399.84,M-FILTER,-55.215115,43.50731,,,IMAGING,TIMMI2,,,2011-08-19T14:20:40.980Z,52888.259862,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1296_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.09832611,337.098326,2004-09-06T06:14:12Z,POSITION J2000 337.098326 -16.33871,0.3ARC/PIX_MASK,MARS,1.165,1.165,59.102,0.84,0.84,772.9,772.9,25.0,467.993,ESO-3P6,11,TIMMI2_img_obs_smallsource,TIMMI single exposure,12,12,2003-09-06T06:11:13,TIMMI.2003-09-06T06:14:12.077,,TIMMI2,MARS
412,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:16:52.258,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:16:52.258,2003-09-06T06:16:52.2566,-16.33871,-16.33871,,20,0.0833,1630,120,SCIENCE,TIMMI.2003-09-06T06:16:52.258,,,-6.289638,207.211756,2003-09-06T06:16:52.257Z,399.84,L-FILTER,-55.214672,43.50696,,,IMAGING,TIMMI2,,,2011-08-19T14:20:46.007Z,52888.26171595,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1306_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.09782,337.09782,2004-09-06T06:16:52Z,POSITION J2000 337.09782 -16.33871,0.3ARC/PIX_MASK,MARS,1.172,1.172,58.546,1.01,1.01,773.1,773.1,25.0,467.373,ESO-3P6,9,TIMMI2_img_obs_smallsource,TIMMI single exposure,12,13,2003-09-06T06:14:45,TIMMI.2003-09-06T06:16:52.258,,TIMMI2,MARS
411,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:17:20.383,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:17:20.383,2003-09-06T06:17:20.3810,-16.33871,-16.33871,,20,0.0833,1632,120,SCIENCE,TIMMI.2003-09-06T06:17:20.383,,,-6.289617,207.211811,2003-09-06T06:17:20.383Z,399.84,L-FILTER,-55.214619,43.506918,,,IMAGING,TIMMI2,,,2011-08-19T14:20:41.107Z,52888.26204147,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1308_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.09775888,337.097759,2004-09-06T06:17:20Z,POSITION J2000 337.097759 -16.33871,0.3ARC/PIX_MASK,MARS,1.174,1.173,58.449,1.01,1.01,773.1,773.1,25.0,467.267,ESO-3P6,11,TIMMI2_img_obs_smallsource,TIMMI single exposure,12,13,2003-09-06T06:14:45,TIMMI.2003-09-06T06:17:20.383,,TIMMI2,MARS
557,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:19:02.426,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:19:02.426,2003-09-06T06:19:02.4244,-16.33871,-16.33871,,60,0.0138,1636,480,SCIENCE,TIMMI.2003-09-06T06:19:02.426,,,-6.292601,207.204241,2003-09-06T06:19:02.427Z,794.88,Q1-FILTER,-55.221998,43.512748,,,IMAGING,TIMMI2,,,2011-08-19T14:20:47.857Z,52888.26322252,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1312_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10619388,337.106194,2004-09-06T06:19:02Z,POSITION J2000 337.10619399999996 -16.33871,0.2ARC/PIX_MASK,MARS,1.178,1.177,58.1,0.94,0.94,772.9,772.9,25.0,466.889,ESO-3P6,3,TIMMI2_img_obs_smallsource,TIMMI single exposure,18,14,2003-09-06T06:17:53,TIMMI.2003-09-06T06:19:02.426,,TIMMI2,MARS
557,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:19:15.216,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:19:15.216,2003-09-06T06:19:15.2142,-16.33871,-16.33871,,60,0.0138,1637,480,SCIENCE,TIMMI.2003-09-06T06:19:15.216,,,-6.292563,207.204336,2003-09-06T06:19:15.217Z,794.88,Q1-FILTER,-55.221906,43.512675,,,IMAGING,TIMMI2,,,2011-08-19T14:20:41.863Z,52888.26337055,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1313_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10608888,337.106089,2004-09-06T06:19:15Z,POSITION J2000 337.106089 -16.33871,0.2ARC/PIX_MASK,MARS,1.178,1.178,58.055,0.94,0.94,772.9,772.9,25.0,466.841,ESO-3P6,4,TIMMI2_img_obs_smallsource,TIMMI single exposure,18,14,2003-09-06T06:17:53,TIMMI.2003-09-06T06:19:15.216,,TIMMI2,MARS
584,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:28:48.999,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:28:48.999,2003-09-06T06:28:48.9968,-16.34121,-16.34121,,60,0.0138,1668,480,SCIENCE,TIMMI.2003-09-06T06:28:48.999,,,-6.29018,207.217204,2003-09-06T06:28:48.997Z,794.88,Q2-FILTER,-55.211292,43.499484,,,IMAGING,TIMMI2,,,2011-08-19T14:20:42.650Z,52888.27001156,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1344_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.09278305,337.092783,2004-09-06T06:28:48Z,POSITION J2000 337.092783 -16.34121,0.2ARC/PIX_MASK,MARS,1.206,1.205,56.032,1.03,1.03,772.7,772.7,24.0,464.774,ESO-3P6,17,TIMMI2_img_obs_smallsource,TIMMI single exposure,18,15,2003-09-06T06:24:27,TIMMI.2003-09-06T06:28:48.999,,TIMMI2,MARS
607,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:38:01.117,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:38:01.117,2003-09-06T06:38:01.1156,-16.34121,-16.34121,,60,0.0208,1671,360,SCIENCE,TIMMI.2003-09-06T06:38:01.117,,,-6.293164,207.209635,2003-09-06T06:38:01.117Z,898.56,N2-FILTER,-55.218671,43.505312,,,IMAGING,TIMMI2,,,2011-08-19T14:20:45.297Z,52888.27640182,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1347_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10121694,337.101217,2004-09-06T06:38:01Z,POSITION J2000 337.101217 -16.34121,0.2ARC/PIX_MASK,MARS,1.235,1.234,54.086,0.99,0.99,772.7,772.7,25.0,462.963,ESO-3P6,2,TIMMI2_img_obs_smallsource,TIMMI single exposure,8,3,2003-09-06T06:36:45,TIMMI.2003-09-06T06:38:01.117,,TIMMI2,MARS
607,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:41:13.667,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:41:13.667,2003-09-06T06:41:13.6650,-16.34122,-16.34122,,60,0.0208,1681,360,SCIENCE,TIMMI.2003-09-06T06:41:13.667,,,-6.292723,207.210779,2003-09-06T06:41:13.667Z,898.56,12.9_OCLI,-55.217563,43.504418,,,IMAGING,TIMMI2,,,2011-08-19T14:20:47.683Z,52888.2786304,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1357_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.09994611,337.099946,2004-09-06T06:41:13Z,POSITION J2000 337.099946 -16.34122,0.2ARC/PIX_MASK,MARS,1.245,1.245,53.398,0.99,0.99,772.8,772.8,25.0,462.357,ESO-3P6,4,TIMMI2_img_obs_smallsource,TIMMI single exposure,8,4,2003-09-06T06:39:47,TIMMI.2003-09-06T06:41:13.667,,TIMMI2,MARS
586,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:42:55.785,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:42:55.785,2003-09-06T06:42:55.7837,-16.34121,-16.34121,,60,0.0208,1687,360,SCIENCE,TIMMI.2003-09-06T06:42:55.785,,,-6.292622,207.211009,2003-09-06T06:42:55.787Z,898.56,11.9_OCLI,-55.217332,43.504254,,,IMAGING,TIMMI2,,,2011-08-19T14:20:43.990Z,52888.27981233,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1363_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.09968611,337.099686,2004-09-06T06:42:55Z,POSITION J2000 337.099686 -16.34121,0.2ARC/PIX_MASK,MARS,1.251,1.251,53.034,0.96,0.96,772.6,772.6,25.0,462.044,ESO-3P6,2,TIMMI2_img_obs_smallsource,TIMMI single exposure,8,5,2003-09-06T06:42:33,TIMMI.2003-09-06T06:42:55.785,,TIMMI2,MARS
593,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T06:43:23.381,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T06:43:23.381,2003-09-06T06:43:23.3785,-16.34121,-16.34121,,60,0.0208,1689,360,SCIENCE,TIMMI.2003-09-06T06:43:23.381,,,-6.292571,207.211138,2003-09-06T06:43:23.380Z,898.56,11.9_OCLI,-55.217206,43.504155,,,IMAGING,TIMMI2,,,2011-08-19T14:20:43.843Z,52888.28013172,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1365_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.09954194,337.099542,2004-09-06T06:43:23Z,POSITION J2000 337.09954200000004 -16.34121,0.2ARC/PIX_MASK,MARS,1.253,1.252,52.938,0.96,0.96,772.6,772.6,25.0,461.962,ESO-3P6,4,TIMMI2_img_obs_smallsource,TIMMI single exposure,8,5,2003-09-06T06:42:33,TIMMI.2003-09-06T06:43:23.381,,TIMMI2,MARS
579,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T05:33:45.047,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T05:33:45.047,2003-09-06T05:33:45.0459,-16.33871,-16.33871,,60,0.0208,1497,360,SCIENCE,TIMMI.2003-09-06T05:33:45.047,IMAGE,,-6.294587,207.199201,2003-09-06T05:33:45.473Z,898.56,N1-FILTER,-55.226911,43.516631,,,IMAGING,TIMMI2,9315.0,8085.0,2011-07-13T19:20:08.923Z,52888.23177138,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1173_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.11181,337.11181,2004-09-06T05:33:45Z,POSITION J2000 337.11181 -16.33871,0.2ARC/PIX_MASK,MARS,1.085,1.084,67.207,0.95,0.95,773.5,773.5,27.0,480.117,ESO-3P6,1,TIMMI2_img_obs_smallsource,TIMMI single exposure,8,2,2003-09-06T05:33:42,TIMMI.2003-09-06T05:33:45.047,IMAGE,TIMMI2,MARS
559,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T05:34:43.791,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T05:34:43.791,2003-09-06T05:34:43.7901,-16.33863,-16.33863,,60,0.0208,1501,360,SCIENCE,TIMMI.2003-09-06T05:34:43.791,,,-6.291409,207.207045,2003-09-06T05:34:43.790Z,898.56,N1-FILTER,-55.219203,43.510694,,,IMAGING,TIMMI2,,,2011-08-19T14:20:47.997Z,52888.23245129,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1177_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.10303694,337.103037,2004-09-06T05:34:43Z,POSITION J2000 337.103037 -16.33863,0.2ARC/PIX_MASK,MARS,1.086,1.086,67.014,0.97,0.97,773.5,773.5,27.0,479.729,ESO-3P6,5,TIMMI2_img_obs_smallsource,TIMMI single exposure,8,2,2003-09-06T05:33:42,TIMMI.2003-09-06T05:34:43.791,,TIMMI2,MARS
580,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T05:40:23.693,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T05:40:23.693,2003-09-06T05:40:23.6906,-16.33871,-16.33871,,60,0.0208,1507,360,SCIENCE,TIMMI.2003-09-06T05:40:23.693,,,-6.295404,207.19713,2003-09-06T05:40:23.693Z,898.56,N1-FILTER,-55.22893,43.518227,,,IMAGING,TIMMI2,,,2011-08-19T14:20:44.747Z,52888.23638533,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1183_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.11411805,337.114118,2004-09-06T05:40:23Z,POSITION J2000 337.11411799999996 -16.33871,0.2ARC/PIX_MASK,MARS,1.095,1.095,65.936,0.82,0.82,773.3,773.3,27.0,477.683,ESO-3P6,4,TIMMI2_img_obs_smallsource,TIMMI single exposure,8,2,2003-09-06T05:39:41,TIMMI.2003-09-06T05:40:23.693,,TIMMI2,MARS
595,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T05:42:18.237,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T05:42:18.237,2003-09-06T05:42:18.2357,-16.33871,-16.33871,,60,0.0208,1514,360,SCIENCE,TIMMI.2003-09-06T05:42:18.237,,,-6.295408,207.197119,2003-09-06T05:42:18.237Z,898.56,N2-FILTER,-55.228941,43.518235,,,IMAGING,TIMMI2,,,2011-08-19T14:20:41.507Z,52888.23771108,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1190_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.11413,337.11413,2004-09-06T05:42:18Z,POSITION J2000 337.11413 -16.33871,0.2ARC/PIX_MASK,MARS,1.098,1.098,65.567,0.89,0.89,773.2,773.2,26.0,477.026,ESO-3P6,3,TIMMI2_img_obs_smallsource,TIMMI single exposure,8,3,2003-09-06T05:41:42,TIMMI.2003-09-06T05:42:18.237,,TIMMI2,MARS
594,https://dataportal.eso.org/dataPortal/file/TIMMI.2003-09-06T05:42:31.728,https://archive.eso.org/datalink/links?ID=ivo://eso.org/ID?TIMMI.2003-09-06T05:42:31.728,2003-09-06T05:42:31.7258,-16.33871,-16.33871,,60,0.0208,1515,360,SCIENCE,TIMMI.2003-09-06T05:42:31.728,,,-6.295402,207.197135,2003-09-06T05:42:31.727Z,898.56,N2-FILTER,-55.228926,43.518223,,,IMAGING,TIMMI2,,,2011-08-19T14:20:44.623Z,52888.23786722,1092856997,MARS-multicolor,,s,TIMMI2_img_obs_smallsource_1191_CUBE1.fits,,TIMMI2 USER,60.A-9126(F),ENGINEERING RUN FOR TIMMI2,0,337.11411305,337.114113,2004-09-06T05:42:31Z,POSITION J2000 337.114113 -16.33871,0.2ARC/PIX_MASK,MARS,1.099,1.099,65.521,0.85,0.89,773.2,773.2,26.0,476.947,ESO-3P6,4,TIMMI2_img_obs_smallsource,TIMMI single exposure,8,3,2003-09-06T05:41:42,TIMMI.2003-09-06T05:42:31.728,,TIMMI2,MARS
